X	Y	Z	number of the return	number of returns of given pulse	intensity	classification
680950.320	5239970.290	970.980	1	1	75	2
680950.480	5239970.070	970.960	1	1	71	2
680950.650	5239969.850	970.890	1	1	49	2
680950.820	5239969.620	970.850	1	1	48	2
680950.980	5239969.400	970.840	1	1	52	2
680951.160	5239969.170	970.800	1	1	58	2
680951.310	5239968.970	970.750	1	1	58	2
680951.470	5239968.760	970.700	1	1	43	2
680951.620	5239968.560	970.640	1	1	58	2
680951.800	5239968.320	970.630	1	1	52	2
680951.970	5239968.090	970.580	1	1	57	2
680952.140	5239967.860	970.590	1	1	138	2
680952.330	5239967.610	970.590	1	1	73	2
680952.470	5239967.430	970.510	1	1	82	2
680952.610	5239967.240	970.400	1	1	59	2
680952.760	5239967.040	970.330	1	1	82	2
680952.950	5239966.790	970.350	1	1	79	2
680953.130	5239966.550	970.360	1	1	96	2
680953.290	5239966.340	970.300	1	1	79	2
680953.460	5239966.110	970.270	1	1	73	2
680953.620	5239965.890	970.250	1	1	107	2
680953.770	5239965.700	970.180	1	1	74	2
680953.930	5239965.490	970.140	1	1	66	2
680954.100	5239965.260	970.100	1	1	106	2
680954.270	5239965.040	970.060	1	1	81	2
680954.440	5239964.800	970.070	1	1	100	2
680954.600	5239964.590	970.010	1	1	76	2
680954.760	5239964.380	969.940	1	1	77	2
680954.910	5239964.180	969.880	1	1	77	2
680955.090	5239963.940	969.940	1	1	57	2
680955.250	5239963.720	969.870	1	1	79	2
680955.410	5239963.520	969.770	1	1	79	2
680955.560	5239963.310	969.730	1	1	114	2
680955.730	5239963.090	969.670	1	1	81	2
680955.880	5239962.890	969.640	1	1	82	2
680956.070	5239962.640	969.670	1	1	97	2
680956.210	5239962.450	969.580	1	1	81	2
680956.370	5239962.240	969.530	1	1	93	2
680956.600	5239961.920	969.700	1	1	50	3
680956.700	5239961.810	969.420	1	1	78	2
680962.050	5239953.300	989.990	1	2	36	5
680956.860	5239961.600	969.340	2	2	15	2
680962.140	5239953.200	989.740	1	1	39	5
680963.020	5239951.840	992.560	1	2	33	5
680962.080	5239953.350	988.800	2	2	9	5
680963.130	5239951.700	992.390	1	2	20	5
680962.160	5239953.250	988.510	2	2	13	5
680958.060	5239959.840	971.440	1	1	69	3
680963.410	5239951.340	992.150	1	2	23	5
680958.160	5239959.740	971.130	2	2	17	3
680963.520	5239951.210	991.910	1	1	41	5
680963.590	5239951.140	991.530	1	2	32	5
680958.220	5239959.720	969.990	2	2	16	3
680963.720	5239950.980	991.390	1	2	23	5
680958.390	5239959.500	969.970	2	2	53	3
680963.850	5239950.800	991.320	1	1	54	5
680963.120	5239952.010	987.700	1	2	32	5
680961.970	5239953.860	983.040	2	2	17	5
680963.260	5239951.830	987.580	1	1	57	5
680964.140	5239950.470	990.450	1	2	22	5
680963.680	5239951.200	988.590	2	2	18	5
680964.200	5239950.420	990.020	1	1	45	5
680964.170	5239950.510	989.220	1	1	51	5
680964.210	5239950.490	988.720	1	2	25	5
680963.620	5239951.430	986.340	2	2	20	5
680964.230	5239950.490	988.180	1	1	85	5
680964.310	5239950.400	987.870	1	1	40	5
680964.360	5239950.370	987.350	1	2	9	5
680963.460	5239951.800	983.700	2	2	22	5
680963.070	5239952.490	981.370	1	1	44	5
680963.390	5239952.010	982.040	1	1	30	5
680963.550	5239951.800	981.980	1	2	31	5
680960.380	5239956.880	969.010	2	2	29	2
680964.680	5239950.030	985.960	1	2	25	5
680964.320	5239950.610	984.460	2	2	39	5
680964.830	5239949.830	985.890	1	1	60	5
680968.120	5239944.600	998.750	1	3	13	5
680964.870	5239949.800	985.420	2	3	21	5
680964.500	5239950.400	983.900	3	3	15	5
680968.240	5239944.430	998.600	1	2	27	5
680967.240	5239946.050	994.470	2	2	15	5
680968.700	5239943.750	999.770	1	1	36	5
680968.760	5239943.690	999.400	1	1	54	5
680968.840	5239943.610	999.000	1	1	60	5
680968.900	5239943.560	998.620	1	1	48	5
680968.900	5239943.590	997.980	1	1	48	5
680969.040	5239943.400	997.940	1	1	47	5
680969.260	5239943.100	998.120	1	1	53	5
680969.410	5239942.910	998.070	1	2	15	5
680969.130	5239943.360	996.900	2	2	92	5
680969.280	5239943.150	996.870	1	1	62	5
680969.420	5239942.970	996.760	1	2	23	5
680969.230	5239943.280	995.960	2	2	39	5
680969.330	5239943.160	995.720	1	2	33	5
680968.900	5239943.860	993.910	2	2	22	5
680969.250	5239943.330	994.760	1	3	72	5
680967.890	5239945.520	989.060	2	3	13	5
680962.870	5239953.580	968.100	3	3	14	2
680969.400	5239943.130	994.720	1	3	15	5
680969.060	5239943.670	993.310	2	3	88	5
680968.100	5239945.220	989.270	3	3	11	5
680969.290	5239943.350	993.550	1	2	18	5
680969.040	5239943.750	992.510	2	2	36	5
680969.480	5239943.080	993.670	1	1	76	5
680969.660	5239942.840	993.750	1	1	58	5
680969.810	5239942.640	993.690	1	1	40	5
680969.920	5239942.510	993.450	1	2	14	5
680969.700	5239942.870	992.520	2	2	40	5
680969.960	5239942.480	992.990	1	2	11	5
680968.780	5239944.380	988.020	2	2	46	5
680969.140	5239943.850	988.860	1	2	50	5
680968.650	5239944.640	986.780	2	2	15	5
680969.270	5239943.680	988.710	1	2	43	5
680968.710	5239944.590	986.320	2	2	14	5
680969.270	5239943.720	987.970	1	2	34	5
680968.710	5239944.620	985.610	2	2	35	5
680969.850	5239942.840	989.750	1	3	23	5
680969.380	5239943.590	987.780	2	3	20	5
680968.840	5239944.470	985.470	3	3	16	5
680970.030	5239942.590	989.810	1	1	44	5
680970.200	5239942.360	989.880	1	1	63	5
680970.360	5239942.140	989.870	1	1	68	5
680970.500	5239941.950	989.830	1	1	62	5
680970.650	5239941.760	989.730	1	1	32	5
680970.630	5239941.840	988.930	1	2	18	5
680969.800	5239943.180	985.380	2	2	35	5
680970.670	5239941.820	988.430	1	2	18	5
680969.860	5239943.130	984.940	2	2	16	5
680970.710	5239941.800	987.860	1	1	41	5
680970.830	5239941.640	987.730	1	1	35	5
680971.090	5239941.280	988.140	1	2	13	5
680970.070	5239942.920	983.740	2	2	42	5
680971.260	5239941.040	988.210	1	2	35	5
680970.180	5239942.780	983.560	2	2	11	5
680971.480	5239940.720	988.470	1	1	56	5
680971.680	5239940.450	988.590	1	3	8	5
680971.290	5239941.080	986.900	2	3	46	5
680970.380	5239942.550	982.960	3	3	8	5
680971.440	5239940.880	986.850	1	2	16	5
680970.570	5239942.290	983.080	2	2	24	5
680971.690	5239940.530	987.190	1	2	31	5
680970.750	5239942.050	983.120	2	2	13	5
680970.890	5239941.860	983.060	1	1	69	5
680971.030	5239941.670	982.990	1	1	63	5
680971.180	5239941.470	982.950	1	1	60	5
680971.330	5239941.280	982.840	1	1	74	5
680971.420	5239941.180	982.530	1	1	42	5
680971.580	5239940.970	982.500	1	2	27	5
680971.460	5239941.160	981.970	2	2	36	5
680971.600	5239940.970	981.880	1	1	55	5
680971.720	5239940.840	981.650	1	1	37	5
680972.130	5239940.210	982.820	1	3	10	5
680971.690	5239940.930	980.860	2	3	32	5
680971.320	5239941.530	979.230	3	3	12	5
680971.750	5239940.870	980.430	1	2	25	5
680971.450	5239941.360	979.090	2	2	16	5
680971.250	5239941.730	977.460	1	2	31	5
680970.610	5239942.770	974.640	2	2	11	4
680971.370	5239941.580	977.230	1	2	12	5
680970.800	5239942.510	974.710	2	2	17	4
680971.780	5239940.950	978.390	1	2	11	5
680970.560	5239942.930	972.990	2	2	42	4
680971.820	5239940.950	977.750	1	2	43	5
680971.270	5239941.840	975.320	2	2	15	4
680972.220	5239940.340	978.820	1	3	46	5
680971.940	5239940.790	977.590	2	3	24	5
680971.390	5239941.680	975.160	3	3	12	4
680972.370	5239940.140	978.770	1	2	53	5
680971.490	5239941.570	974.870	2	2	16	4
680972.740	5239939.580	979.750	1	5	8	5
680972.480	5239940.000	978.610	2	5	21	5
680972.330	5239940.250	977.930	3	5	23	5
680972.050	5239940.700	976.700	4	5	22	5
680971.610	5239941.420	974.730	5	5	16	4
680972.540	5239939.950	978.100	1	1	62	5
680972.650	5239939.830	977.800	1	1	124	5
680973.050	5239939.210	978.930	1	2	15	5
680972.870	5239939.510	978.090	2	2	63	5
680973.210	5239939.000	978.880	1	1	59	5
680973.230	5239939.020	978.240	1	1	110	5
680973.370	5239938.830	978.170	1	1	103	5
680973.890	5239938.030	979.800	1	1	60	5
680973.710	5239938.380	978.200	1	1	45	5
680973.950	5239938.030	978.530	1	1	73	5
680974.150	5239937.740	978.730	1	1	90	5
680974.340	5239937.500	978.780	1	2	32	5
680974.170	5239937.760	978.060	2	2	45	5
680974.360	5239937.500	978.180	1	1	47	5
680974.450	5239937.400	977.860	1	1	90	5
680974.640	5239937.140	977.990	1	1	62	5
680974.690	5239937.100	977.490	1	2	36	5
680974.500	5239937.400	976.630	2	2	36	5
680974.860	5239936.870	977.490	1	1	48	5
680975.010	5239936.670	977.440	1	1	59	5
680975.060	5239936.640	976.900	1	1	78	5
680975.120	5239936.580	976.450	1	1	97	5
680975.380	5239936.210	976.930	1	1	79	5
680975.110	5239936.700	974.920	1	2	92	5
680974.740	5239937.300	973.240	2	2	17	4
680975.340	5239936.370	975.220	1	1	98	5
680975.860	5239935.570	976.830	1	2	18	5
680975.540	5239936.090	975.350	2	2	36	5
680975.900	5239935.540	976.320	1	2	29	5
680975.140	5239936.790	972.810	2	2	12	4
680975.390	5239936.430	973.140	1	1	41	4
680975.680	5239936.010	973.750	1	2	48	4
680975.510	5239936.290	972.950	2	2	49	4
680976.090	5239935.390	974.890	1	2	18	5
680975.660	5239936.090	972.910	2	2	65	4
680976.300	5239935.090	975.160	1	1	49	5
680976.330	5239935.080	974.530	1	1	30	5
680976.380	5239935.060	973.920	1	2	49	4
680975.790	5239936.010	971.220	2	2	11	4
680976.560	5239934.810	974.030	1	2	42	4
680976.380	5239935.110	973.190	2	2	41	4
680976.720	5239934.590	974.010	1	2	27	4
680976.570	5239934.840	973.320	2	2	54	4
680976.750	5239934.590	973.410	1	2	49	4
680976.300	5239935.330	971.310	2	2	13	4
680976.940	5239934.330	973.540	1	1	41	4
680976.790	5239934.620	972.110	1	3	33	4
680976.550	5239935.010	970.970	2	3	27	4
680975.230	5239937.180	964.770	3	3	18	2
680976.680	5239934.850	970.800	1	1	37	4
680977.240	5239933.970	972.650	1	2	63	4
680976.690	5239934.890	970.030	2	2	31	4
680977.350	5239933.850	972.380	1	2	46	4
680975.690	5239936.570	964.580	2	2	23	2
680977.720	5239933.290	973.320	1	3	21	4
680977.450	5239933.740	972.030	2	3	26	4
680977.170	5239934.200	970.710	3	3	18	4
680977.820	5239933.180	973.060	1	2	45	4
680977.320	5239934.000	970.700	2	2	12	4
680978.320	5239932.390	974.700	1	2	30	5
680977.920	5239933.050	972.810	2	2	22	4
680978.440	5239932.250	974.510	1	2	30	5
680978.050	5239932.880	972.690	2	2	8	4
680978.670	5239931.920	974.810	1	2	15	5
680978.130	5239932.800	972.260	2	2	11	4
680978.820	5239931.720	974.740	1	1	33	5
680978.860	5239931.700	974.150	1	1	31	5
680979.070	5239931.400	974.370	1	1	52	5
680979.210	5239931.230	974.260	1	2	17	5
680979.040	5239931.510	973.460	2	2	28	5
680979.100	5239931.450	973.030	1	1	27	4
680979.530	5239930.790	974.280	1	2	20	5
680979.140	5239931.430	972.430	2	2	15	4
680979.210	5239931.370	971.970	1	1	52	4
680979.560	5239930.850	972.820	1	1	51	4
680979.730	5239930.610	972.910	1	2	8	4
680979.540	5239930.920	972.000	2	2	38	4
680979.540	5239930.980	971.150	1	1	40	4
680979.730	5239930.710	971.330	1	1	30	4
680979.880	5239930.520	971.270	1	2	48	4
680979.560	5239931.040	969.730	2	2	12	4
680980.030	5239930.320	971.220	1	1	36	4
680979.910	5239930.570	969.830	1	1	78	4
680980.020	5239930.430	969.530	1	2	52	4
680979.820	5239930.760	968.570	2	2	19	4
680980.190	5239930.200	969.650	1	1	44	4
680980.230	5239930.180	968.980	1	1	41	4
680980.400	5239929.960	969.010	1	1	60	4
680980.540	5239929.770	968.930	1	2	52	4
680979.350	5239931.740	963.110	2	2	6	2
680980.660	5239929.620	968.800	1	2	28	4
680980.300	5239930.220	967.010	2	2	23	4
680979.690	5239931.290	963.140	1	1	136	3
680980.080	5239930.690	964.230	1	2	44	3
680979.820	5239931.120	962.970	2	2	54	2
680980.440	5239930.140	965.230	1	3	30	3
680980.250	5239930.460	964.270	2	3	28	3
680980.020	5239930.840	963.140	3	3	59	3
680980.910	5239929.410	966.740	1	2	61	4
680980.640	5239929.870	965.390	2	2	34	3
680981.110	5239929.140	966.910	1	4	23	4
680980.770	5239929.710	965.220	2	4	12	3
680980.570	5239930.040	964.240	3	4	25	3
680980.260	5239930.540	962.730	4	4	14	2
680981.230	5239928.990	966.700	1	3	59	4
680980.940	5239929.470	965.280	2	3	23	3
680980.420	5239930.340	962.680	3	3	16	2
680981.420	5239928.720	966.850	1	4	22	4
680981.270	5239928.970	966.110	2	4	44	4
680981.070	5239929.300	965.130	3	4	25	3
680980.590	5239930.110	962.730	4	4	20	3
680981.560	5239928.530	966.760	1	1	66	4
680981.630	5239928.470	966.260	1	1	33	4
680981.610	5239928.550	965.360	1	2	61	4
680981.010	5239929.570	962.330	2	2	16	2
680982.210	5239927.620	967.500	1	3	31	4
680981.730	5239928.410	965.110	2	3	43	3
680981.180	5239929.320	962.390	3	3	22	2
680982.510	5239927.170	968.220	1	2	35	4
680981.950	5239928.100	965.410	2	2	68	4
680982.630	5239927.020	968.030	1	3	50	4
680981.810	5239928.390	963.900	2	3	17	3
680981.490	5239928.920	962.320	3	3	18	2
680981.910	5239928.280	963.590	1	2	41	3
680981.640	5239928.710	962.280	2	2	60	2
680986.330	5239920.970	984.960	1	1	12	5
680986.480	5239920.780	984.870	1	2	35	5
680982.220	5239927.860	963.480	2	2	8	3
680982.790	5239926.970	965.520	1	1	32	4
680983.000	5239926.670	965.730	1	1	45	4
680987.460	5239919.300	987.470	1	2	23	5
680987.260	5239919.630	986.440	2	2	22	5
680987.370	5239919.500	986.260	1	2	30	5
680983.470	5239925.980	966.550	2	2	10	4
680985.850	5239922.080	977.770	1	1	45	5
680987.640	5239919.150	986.010	1	2	14	5
680986.030	5239921.830	977.840	2	2	46	5
680988.050	5239918.510	987.300	1	2	33	5
680987.780	5239918.970	985.900	2	2	30	5
680988.170	5239918.370	987.130	1	1	34	5
680987.390	5239919.710	982.340	1	2	38	5
680984.010	5239925.350	965.070	2	2	14	4
680988.440	5239918.010	986.940	1	1	56	5
680988.440	5239918.060	986.140	1	2	27	5
680984.270	5239925.010	964.820	2	2	37	4
680988.600	5239917.840	986.200	1	2	52	5
680987.760	5239919.250	981.860	2	2	18	5
680988.730	5239917.680	986.000	1	1	51	5
680988.620	5239917.920	984.600	1	2	36	5
680987.960	5239919.010	981.240	2	2	27	5
680988.760	5239917.730	984.580	1	1	54	5
680988.860	5239917.620	984.250	1	1	41	5
680988.580	5239918.130	982.000	1	2	15	5
680987.800	5239919.430	977.980	2	2	23	5
680989.030	5239917.440	983.530	1	2	34	5
680988.730	5239917.930	982.000	2	2	15	5
680990.280	5239915.390	989.260	1	2	8	5
680989.150	5239917.280	983.410	2	2	33	5
680990.250	5239915.490	988.260	1	1	37	5
680990.390	5239915.320	988.140	1	1	52	5
680990.560	5239915.080	988.250	1	1	43	5
680990.720	5239914.870	988.260	1	1	74	5
680991.180	5239914.150	989.840	1	2	21	5
680990.690	5239914.970	987.290	2	2	18	5
680991.090	5239914.340	988.610	1	1	93	5
680991.180	5239914.240	988.320	1	2	11	5
680990.820	5239914.840	986.420	2	2	36	5
680991.680	5239913.460	990.090	1	1	31	5
680991.650	5239913.550	989.120	1	1	62	5
680991.760	5239913.420	988.900	1	2	8	5
680991.430	5239913.970	987.170	2	2	31	5
680991.490	5239913.920	986.640	1	1	53	5
680992.020	5239913.080	988.660	1	4	11	5
680991.610	5239913.770	986.490	2	4	35	5
680991.310	5239914.280	984.890	3	4	17	5
680991.040	5239914.730	983.470	4	4	22	5
680992.200	5239912.840	988.800	1	1	65	5
680992.250	5239912.800	988.300	1	1	63	5
680992.380	5239912.640	988.090	1	2	37	5
680991.800	5239913.610	985.020	2	2	14	5
680992.550	5239912.410	988.170	1	1	70	5
680992.690	5239912.210	988.150	1	1	37	5
680992.760	5239912.160	987.620	1	1	34	5
680992.490	5239912.660	985.390	1	1	51	5
680992.650	5239912.440	985.450	1	1	74	5
680992.820	5239912.210	985.550	1	1	81	5
680992.990	5239911.980	985.560	1	1	47	5
680993.140	5239911.770	985.550	1	2	39	5
680992.290	5239913.220	980.930	2	2	12	5
680993.170	5239911.780	984.890	1	1	30	5
680993.280	5239911.650	984.610	1	1	51	5
680993.440	5239911.430	984.670	1	1	61	5
680993.600	5239911.220	984.690	1	2	39	5
680993.190	5239911.910	982.490	2	2	11	5
680993.750	5239911.000	984.760	1	2	9	5
680993.520	5239911.400	983.470	2	2	22	5
680993.750	5239911.060	983.870	1	1	26	5
680993.770	5239911.090	983.070	1	1	29	5
680994.030	5239910.710	983.660	1	3	30	5
680993.740	5239911.180	982.120	2	3	14	5
680993.500	5239911.590	980.800	3	3	10	5
680994.260	5239910.360	984.120	1	2	21	5
680993.920	5239910.940	982.230	2	2	36	5
680994.090	5239910.700	982.340	1	2	24	5
680993.740	5239911.290	980.410	2	2	36	5
680995.420	5239908.510	988.780	1	1	33	5
680995.510	5239908.410	988.460	1	2	24	5
680995.140	5239909.040	986.420	2	2	32	5
680995.260	5239908.880	986.270	1	2	20	5
680994.210	5239910.660	980.460	2	2	31	5
680994.480	5239910.270	981.010	1	2	38	5
680994.050	5239910.990	978.660	2	2	11	5
680995.690	5239908.260	986.910	1	1	53	5
680996.040	5239907.720	987.960	1	3	12	5
680995.840	5239908.080	986.810	2	3	32	5
680995.570	5239908.530	985.330	3	3	16	5
680996.280	5239907.370	988.500	1	1	42	5
680996.630	5239906.840	989.570	1	1	58	5
680996.690	5239906.770	989.120	1	2	15	5
680994.880	5239909.850	979.030	2	2	28	5
680996.700	5239906.810	988.300	1	1	60	5
680996.740	5239906.810	987.620	1	1	43	5
680996.640	5239907.030	986.230	1	1	37	5
680997.070	5239906.350	987.740	1	2	25	5
680996.560	5239907.210	984.900	2	2	28	5
680997.370	5239905.890	988.620	1	2	30	5
680997.140	5239906.290	987.320	2	2	41	5
680997.500	5239905.720	988.530	1	1	50	5
680997.320	5239906.090	986.650	1	3	15	5
680997.160	5239906.350	985.770	2	3	23	5
680996.900	5239906.810	984.270	3	3	13	5
680997.320	5239906.150	985.740	1	2	47	5
680997.070	5239906.570	984.320	2	2	14	5
680997.480	5239905.930	985.760	1	3	13	5
680997.200	5239906.400	984.200	2	3	24	5
680996.890	5239906.930	982.440	3	3	17	5
680997.330	5239906.240	984.070	1	2	20	5
680997.000	5239906.800	982.210	2	2	38	5
680997.900	5239905.330	986.370	1	1	59	5
680998.130	5239904.980	986.870	1	2	28	5
680997.410	5239906.220	982.750	2	2	12	5
680998.280	5239904.780	986.880	1	1	44	5
680998.410	5239904.620	986.770	1	1	59	5
680998.390	5239904.700	985.770	1	1	54	5
680998.530	5239904.530	985.640	1	1	53	5
680998.610	5239904.450	985.230	1	1	63	5
680998.750	5239904.250	985.190	1	2	17	5
680998.010	5239905.530	980.910	2	2	29	5
680998.570	5239904.620	983.280	1	1	101	5
680998.690	5239904.470	983.110	1	2	55	5
680998.270	5239905.180	980.700	2	2	19	5
680999.510	5239903.130	986.960	1	2	11	5
680998.820	5239904.300	982.990	2	2	46	5
680998.940	5239904.150	982.810	1	2	43	5
680998.400	5239905.080	979.640	2	2	26	5
680998.570	5239904.850	979.680	1	1	76	5
680999.900	5239902.620	986.580	2	2	43	5
680999.630	5239903.140	984.080	2	3	48	5
680999.380	5239903.580	982.600	3	3	12	5
680999.760	5239902.970	983.970	1	2	28	5
680999.510	5239903.390	982.550	2	2	24	5
680999.310	5239903.810	980.440	1	3	16	5
680999.120	5239904.130	979.340	2	3	33	5
680995.540	5239910.270	958.420	3	3	14	2
680999.920	5239902.810	983.160	2	2	19	5
680999.960	5239902.800	982.480	2	2	32	5
680999.860	5239903.020	980.990	2	4	12	5
680999.490	5239903.670	978.760	3	4	10	5
680996.030	5239909.600	958.470	4	4	13	2
680999.360	5239903.950	977.130	3	3	26	5
680999.980	5239904.300	958.250	3	3	10	2
680927.550	5239999.950	977.040	1	1	73	2
680927.700	5239999.750	976.910	1	1	78	2
680927.830	5239999.580	976.740	1	1	83	2
680928.020	5239999.340	976.720	1	1	85	2
680928.190	5239999.100	976.700	1	1	68	2
680928.370	5239998.870	976.670	1	1	72	2
680928.540	5239998.630	976.670	1	1	84	2
680928.720	5239998.390	976.650	1	1	86	2
680928.900	5239998.160	976.620	1	1	85	2
680929.080	5239997.910	976.600	1	1	60	2
680929.260	5239997.670	976.590	1	1	85	2
680929.450	5239997.410	976.580	1	1	89	2
680929.630	5239997.180	976.570	1	1	85	2
680929.800	5239996.950	976.560	1	1	88	2
680929.980	5239996.710	976.560	1	1	60	2
680930.180	5239996.440	976.580	1	1	63	2
680930.350	5239996.210	976.520	1	1	100	2
680930.520	5239995.980	976.510	1	1	84	2
680930.690	5239995.760	976.420	1	1	93	2
680930.850	5239995.540	976.380	1	1	98	2
680931.030	5239995.300	976.390	1	1	83	2
680931.160	5239995.140	976.210	1	1	83	2
680931.410	5239994.790	976.420	1	1	61	3
680931.540	5239994.630	976.230	1	1	91	3
680931.670	5239994.460	976.080	1	1	70	3
680931.810	5239994.290	975.890	1	1	93	2
680931.970	5239994.070	975.840	1	1	76	2
680932.130	5239993.860	975.780	1	1	93	2
680932.290	5239993.660	975.730	1	1	70	2
680932.460	5239993.420	975.670	1	1	81	2
680932.960	5239992.690	976.670	1	2	15	3
680932.630	5239993.200	975.590	2	2	54	2
680932.990	5239992.680	976.200	1	2	29	3
680932.790	5239992.990	975.550	2	2	42	2
680932.990	5239992.710	975.580	1	1	72	2
680933.140	5239992.520	975.490	1	1	87	2
680933.300	5239992.310	975.420	1	1	94	2
680933.460	5239992.090	975.400	1	1	82	2
680933.680	5239991.800	975.490	1	1	83	2
680933.890	5239991.510	975.530	1	1	77	2
680934.070	5239991.270	975.540	1	1	81	2
680934.240	5239991.050	975.490	1	1	84	2
680934.420	5239990.800	975.500	1	1	98	3
680934.550	5239990.630	975.350	1	1	89	2
680934.720	5239990.410	975.320	1	1	70	2
680934.920	5239990.130	975.400	1	1	60	3
